1934.444444,0.142523364
1933.888889,0.147663551
1933.765432,0.157009346
1936.358025,0.120560748
1936.728395,0.104205607
1937.469136,0.096261682
1937.592593,0.101401869
1937.777778,0.103738318
1939.012346,0.112616822
1938.641975,0.113084112
1939.444444,0.102803738
1939.691358,0.09953271
1939.876543,0.092990654
1940.37037,0.069158879
1925.061728,0.044859813
1924.567901,0.045794393
1921.358025,0.053738318
1922.160494,0.043457944
1922.407407,0.040654206
1923.395062,0.036915888
1924.135802,0.045794393
1925.617284,0.037383178
1926.481481,0.025233645
1926.666667,0.021962617
1945.37037,0.021028037
1945.987654,0.026168224
1946.234568,0.025233645
1942.962963,0.018224299
1943.703704,0.01635514
1944.753086,0.01635514
1941.91358,0.032242991
1940.555556,0.06588785
1929.567901,0.069626168
1929.753086,0.077570093
1929.876543,0.087850467
1930.432099,0.102336449
1930.987654,0.112616822
1931.111111,0.11682243
1957.222222,0.03317757
1957.962963,0.051869159
1958.703704,0.042056075
1961.049383,0.052336449
1961.728395,0.048130841
1962.839506,0.042523364
1963.08642,0.043457944
1963.395062,0.042056075
1963.888889,0.040186916
1964.259259,0.038317757
1965.308642,0.032242991
1966.111111,0.029906542
1965.987654,0.028504673
1966.604938,0.031775701
1967.283951,0.037383178
1967.592593,0.040654206
1967.962963,0.043457944
1969.135802,0.043457944
1969.320988,0.046261682
1970.185185,0.057943925
1970.617284,0.058878505
1971.234568,0.059813084
1971.790123,0.059813084
1970.987654,0.059345794
1969.876543,0.054205607
1972.530864,0.056074766
1972.716049,0.054205607
1973.024691,0.051869159
1973.271605,0.04953271
1973.641975,0.048130841
1974.012346,0.046261682
1974.320988,0.049065421
1974.444444,0.052336449
1974.62963,0.056074766
1974.691358,0.057943925
1976.481481,0.067757009
1976.851852,0.070093458
1977.160494,0.071495327
1977.407407,0.072897196
1977.654321,0.073831776
1977.901235,0.074766355
1978.024691,0.075700935
1978.209877,0.074299065
1978.395062,0.072897196
1978.580247,0.070560748
1979.012346,0.06682243
1979.382716,0.068224299
1979.691358,0.070093458
1980.123457,0.071962617
1981.234568,0.072429907
1981.296296,0.077102804
1981.481481,0.081308411
1981.54321,0.08411215
1981.790123,0.090186916
1981.91358,0.094859813
1982.098765,0.102336449
1982.283951,0.105140187
1982.407407,0.106074766
1982.839506,0.108878505
1980.617284,0.069626168
1983.45679,0.108878505
1984.012346,0.105140187
1984.382716,0.100934579
1984.814815,0.097196262
1985.246914,0.093925234
1985.555556,0.091588785
1985.925926,0.089252336
1986.234568,0.085981308
1986.91358,0.080373832
1987.222222,0.078037383
1987.469136,0.074766355
1987.592593,0.072429907
1987.839506,0.068691589
1988.148148,0.06682243
1988.82716,0.06588785
1989.320988,0.065420561
1990.061728,0.06588785
1990.185185,0.069626168
1990.308642,0.072429907
1990.432099,0.075700935
1990.555556,0.078971963
1990.617284,0.08317757
1990.802469,0.086448598
1990.925926,0.089719626
1991.049383,0.093457944
1991.358025,0.095794393
1991.481481,0.098598131
1991.975309,0.102803738
1991.728395,0.100934579
1989.691358,0.065420561
1988.45679,0.06682243
